Time (seconds),Relative Humidity %,Celsius,Fahrenheit
1522724941,47.92,24.82,76.67
1522724942,47.92,24.82,76.67
1522724943,47.92,24.82,76.67
1522724944,47.92,24.82,76.67
1522724945,47.92,24.82,76.67
1522724946,47.92,24.82,76.67
1522724947,47.92,24.82,76.67
1522724948,47.92,24.82,76.67
1522724949,47.92,24.82,76.67
1522724950,47.92,24.82,76.67
1522724951,47.92,24.82,76.67
1522724952,47.92,24.82,76.67
1522724953,47.92,24.82,76.67
1522724954,47.92,24.82,76.67
1522724955,47.92,24.82,76.67
1522724956,47.92,24.82,76.67
1522724957,47.92,24.82,76.67
1522724958,47.92,24.82,76.67
1522724959,47.92,24.82,76.67
1522724960,47.92,24.82,76.67
1522724961,47.92,24.82,76.67
1522724962,47.92,24.82,76.67
1522724963,47.92,24.82,76.67
1522724964,47.92,24.82,76.67
1522724965,47.92,24.82,76.67
1522724966,47.92,24.82,76.67
1522724967,47.92,24.82,76.67
1522724968,47.92,24.82,76.67
1522724969,47.92,24.82,76.67
1522724970,47.92,24.82,76.67
1522724971,47.92,24.82,76.67
1522724972,47.92,24.82,76.67
1522724973,47.92,24.82,76.67
1522724974,47.92,24.82,76.67
1522724975,47.92,24.82,76.67
1522724976,47.92,24.82,76.67
1522724977,47.92,24.82,76.67
1522724978,47.92,24.82,76.67
1522724979,47.92,24.82,76.67
1522724980,47.92,24.82,76.67
1522724981,47.92,24.82,76.67
1522724982,47.92,24.82,76.67
1522724983,47.92,24.82,76.67
1522724984,47.92,24.82,76.67
1522724985,47.92,24.82,76.67
1522724986,47.92,24.82,76.67
1522724987,47.92,24.82,76.67
1522724988,47.92,24.82,76.67
1522724989,47.92,24.82,76.67
1522724990,47.92,24.82,76.67
1522724991,47.92,24.82,76.67
1522724992,47.92,24.82,76.67
1522724993,47.92,24.82,76.67
1522724994,47.92,24.82,76.67
1522724995,47.92,24.82,76.67
1522724996,47.92,24.82,76.67
1522724997,47.92,24.82,76.67
1522724998,47.92,24.82,76.67
1522724999,47.92,24.82,76.67
1522725000,47.92,24.82,76.67
1522725001,47.92,24.82,76.67
1522725002,47.92,24.82,76.67
1522725003,47.92,24.82,76.67
1522725004,47.92,24.82,76.67
1522725005,47.92,24.82,76.67
1522725006,47.92,24.82,76.67
1522725007,47.92,24.82,76.67
1522725008,47.92,24.82,76.67
1522725009,47.92,24.82,76.67
1522725010,47.92,24.82,76.67
1522725011,47.92,24.82,76.67
1522725012,47.92,24.82,76.67
1522725013,47.92,24.82,76.67
1522725014,47.92,24.82,76.67
1522725015,47.92,24.82,76.67
1522725016,47.92,24.82,76.67
1522725017,47.92,24.82,76.67
1522725018,47.92,24.82,76.67
1522725019,47.92,24.82,76.67
1522725020,47.92,24.82,76.67
1522725021,47.92,24.82,76.67
1522725022,47.92,24.82,76.67
1522725023,47.92,24.82,76.67
1522725024,47.92,24.82,76.67
1522725025,47.92,24.82,76.67
1522725026,47.92,24.82,76.67
1522725027,47.92,24.82,76.67
1522725028,47.92,24.82,76.67
1522725029,47.92,24.82,76.67
1522725030,47.92,24.82,76.67
1522725031,47.92,24.82,76.67
1522725032,47.92,24.82,76.67
1522725033,47.92,24.82,76.67
1522725034,47.92,24.82,76.67
1522725035,47.92,24.82,76.67
1522725036,47.92,24.82,76.67
1522725037,47.92,24.82,76.67
1522725038,47.92,24.82,76.67
1522725039,47.92,24.82,76.67
1522725040,47.92,24.82,76.67
1522725041,47.92,24.82,76.67
1522725042,47.92,24.82,76.67
1522725043,47.92,24.82,76.67
1522725044,47.92,24.82,76.67
1522725045,47.92,24.82,76.67
1522725046,47.92,24.82,76.67
1522725047,47.92,24.82,76.67
1522725048,47.92,24.82,76.67
1522725049,47.92,24.82,76.67
1522725050,47.92,24.82,76.67
1522725051,47.92,24.82,76.67
1522725052,47.92,24.82,76.67
1522725053,47.92,24.82,76.67
1522725054,47.92,24.82,76.67
1522725055,47.92,24.82,76.67
1522725056,47.92,24.82,76.67
1522725057,47.92,24.82,76.67
1522725058,47.92,24.82,76.67
1522725059,47.92,24.82,76.67
1522725060,47.92,24.82,76.67
1522725061,47.92,24.82,76.67
1522725062,47.92,24.82,76.67
1522725063,47.92,24.82,76.67
1522725064,47.92,24.82,76.67
1522725065,47.92,24.82,76.67
1522725066,47.92,24.82,76.67
1522725067,47.92,24.82,76.67
1522725068,47.92,24.82,76.67
1522725069,47.92,24.82,76.67
1522725070,47.92,24.82,76.67
1522725071,47.92,24.82,76.67
1522725072,47.92,24.82,76.67
1522725073,47.92,24.82,76.67
1522725074,47.92,24.82,76.67
1522725075,47.92,24.82,76.67
1522725076,47.92,24.82,76.67
1522725077,47.92,24.82,76.67
1522725078,47.92,24.82,76.67
1522725079,47.92,24.82,76.67
1522725080,47.92,24.82,76.67
1522725081,47.92,24.82,76.67
1522725082,47.92,24.82,76.67
1522725083,47.92,24.82,76.67
1522725084,47.92,24.82,76.67
1522725085,47.92,24.82,76.67
1522725086,47.92,24.82,76.67
1522725087,47.92,24.82,76.67
1522725088,47.92,24.82,76.67
1522725089,47.92,24.82,76.67
1522725090,47.92,24.82,76.67
1522725091,47.92,24.82,76.67
1522725092,47.92,24.82,76.67
1522725093,47.92,24.82,76.67
1522725094,47.92,24.82,76.67
1522725095,47.92,24.82,76.67
1522725096,47.92,24.82,76.67
1522725097,47.92,24.82,76.67
1522725098,47.92,24.82,76.67
1522725099,47.92,24.82,76.67
1522725100,47.92,24.82,76.67
1522725101,47.92,24.82,76.67
1522725102,47.92,24.82,76.67
1522725103,47.92,24.82,76.67
1522725104,47.92,24.82,76.67
1522725105,47.92,24.82,76.67
1522725106,47.92,24.82,76.67
1522725107,47.92,24.82,76.67
1522725108,47.92,24.82,76.67
1522725109,47.92,24.82,76.67
1522725110,47.92,24.82,76.67
1522725111,47.92,24.82,76.67
1522725112,47.92,24.82,76.67
1522725113,47.92,24.82,76.67
1522725114,47.92,24.82,76.67
1522725115,47.92,24.82,76.67
1522725116,47.92,24.82,76.67
1522725117,47.92,24.82,76.67
1522725118,47.92,24.82,76.67
1522725119,47.92,24.82,76.67
1522725120,47.92,24.82,76.67
1522725121,47.92,24.82,76.67
1522725122,47.92,24.82,76.67
1522725123,47.92,24.82,76.67
1522725124,47.92,24.82,76.67
1522725125,47.92,24.82,76.67
1522725126,47.92,24.82,76.67
1522725127,47.92,24.82,76.67
1522725128,47.92,24.82,76.67
1522725129,47.92,24.82,76.67
1522725130,47.92,24.82,76.67
1522725131,47.92,24.82,76.67
1522725132,47.92,24.82,76.67
1522725133,47.92,24.82,76.67
1522725134,47.92,24.82,76.67
1522725135,47.92,24.82,76.67
1522725136,47.92,24.82,76.67
1522725137,47.92,24.82,76.67
1522725138,47.92,24.82,76.67
1522725139,47.92,24.82,76.67
1522725140,47.92,24.82,76.67
1522725141,47.92,24.82,76.67
1522725142,47.92,24.82,76.67
1522725143,47.92,24.82,76.67
1522725144,47.92,24.82,76.67
1522725145,47.92,24.82,76.67
1522725146,47.92,24.82,76.67
1522725147,47.92,24.82,76.67
1522725148,47.92,24.82,76.67
1522725149,47.92,24.82,76.67
1522725150,47.92,24.82,76.67
1522725151,47.92,24.82,76.67
1522725152,47.92,24.82,76.67
1522725153,47.92,24.82,76.67
1522725154,47.92,24.82,76.67
1522725155,47.92,24.82,76.67
1522725156,47.92,24.82,76.67
1522725157,47.92,24.82,76.67
1522725158,47.92,24.82,76.67
1522725159,47.92,24.82,76.67
1522725160,47.92,24.82,76.67
1522725161,47.92,24.82,76.67
1522725162,47.92,24.82,76.67
1522725163,47.92,24.82,76.67
1522725164,47.92,24.82,76.67
1522725165,47.92,24.82,76.67
1522725166,47.92,24.82,76.67
1522725167,47.92,24.82,76.67
1522725168,47.92,24.82,76.67
1522725169,47.92,24.82,76.67
1522725170,47.92,24.82,76.67
1522725171,47.92,24.82,76.67
1522725172,47.92,24.82,76.67
1522725173,47.92,24.82,76.67
1522725174,47.92,24.82,76.67
1522725175,47.92,24.82,76.67
1522725176,47.92,24.82,76.67
1522725177,47.92,24.82,76.67
1522725178,47.92,24.82,76.67
1522725179,47.92,24.82,76.67
1522725180,47.92,24.82,76.67
1522725181,47.92,24.82,76.67
1522725182,47.92,24.82,76.67
1522725183,47.92,24.82,76.67
1522725184,47.92,24.82,76.67
1522725185,47.43,24.13,75.43
1522725186,47.43,24.82,76.67
1522725187,47.92,24.82,76.67
1522725188,47.43,24.13,75.43
1522725189,47.43,24.13,75.43
1522725190,47.43,24.82,76.67
1522725191,47.43,24.82,76.67
1522725192,47.92,24.13,75.43
1522725193,47.43,24.82,76.67
1522725194,47.43,24.13,75.43
1522725195,47.43,24.13,75.43
1522725196,47.43,24.13,75.43
1522725197,47.43,24.13,75.43
1522725198,47.43,24.13,75.43
1522725199,47.43,24.13,75.43
1522725200,47.43,24.13,75.43
1522725201,47.43,24.13,75.43
1522725202,47.43,24.13,75.43
1522725203,47.43,24.13,75.43
1522725204,47.43,24.13,75.43
1522725205,47.43,24.13,75.43
1522725206,47.43,24.13,75.43
1522725207,47.92,24.13,75.43
1522725208,47.43,24.13,75.43
1522725209,47.92,24.13,75.43
1522725210,47.92,24.13,75.43
1522725211,47.92,24.13,75.43
1522725212,47.92,24.13,75.43
1522725213,47.92,24.13,75.43
1522725214,47.92,24.13,75.43
1522725215,47.92,24.13,75.43
1522725216,47.92,24.13,75.43
1522725217,47.92,24.13,75.43
1522725218,47.92,24.13,75.43
1522725219,47.92,24.13,75.43
1522725220,47.92,24.13,75.43
1522725221,47.92,24.13,75.43
1522725222,47.92,24.13,75.43
1522725224,47.92,24.13,75.43
1522725225,47.92,24.13,75.43
1522725226,47.92,24.13,75.43
1522725227,47.92,24.13,75.43
1522725228,47.92,24.13,75.43
1522725229,47.92,24.13,75.43
1522725230,47.92,24.13,75.43
1522725231,47.92,24.13,75.43
1522725232,47.92,24.13,75.43
1522725233,47.92,24.13,75.43
1522725234,47.92,24.13,75.43
1522725235,47.92,24.13,75.43
1522725236,47.92,24.13,75.43
1522725237,47.92,24.13,75.43
1522725238,47.92,24.13,75.43
1522725239,47.92,24.13,75.43
1522725240,47.92,24.13,75.43
1522725241,47.92,24.13,75.43
1522725242,47.92,24.13,75.43
1522725243,47.92,24.13,75.43
1522725244,47.92,24.13,75.43
1522725245,47.92,24.13,75.43
1522725246,47.92,24.13,75.43
1522725247,47.92,24.13,75.43
1522725248,47.92,24.13,75.43
1522725249,47.92,24.13,75.43
1522725250,47.92,24.13,75.43
1522725251,47.92,24.13,75.43
1522725252,47.92,24.13,75.43
1522725253,47.92,24.13,75.43
1522725254,47.92,24.13,75.43
1522725255,47.92,24.13,75.43
1522725256,47.92,24.13,75.43
1522725257,47.92,24.13,75.43
1522725258,47.92,24.13,75.43
1522725259,47.92,24.13,75.43
1522725260,47.92,24.13,75.43
1522725261,47.92,24.13,75.43
1522725262,47.92,24.13,75.43
1522725263,47.92,24.13,75.43
1522725264,47.92,24.13,75.43
1522725265,47.92,24.13,75.43
1522725266,47.92,24.13,75.43
1522725267,47.92,24.13,75.43
1522725268,47.92,24.13,75.43
1522725269,47.92,24.13,75.43
1522725270,47.92,24.13,75.43
1522725271,47.92,24.13,75.43
1522725272,47.92,24.13,75.43
1522725273,47.92,24.13,75.43
1522725274,47.92,24.13,75.43
1522725275,47.92,24.13,75.43
1522725276,47.92,24.13,75.43
1522725277,47.92,24.13,75.43
1522725278,47.92,24.13,75.43
1522725279,47.92,24.13,75.43
1522725280,47.92,24.13,75.43
1522725281,47.92,24.13,75.43
1522725282,47.92,24.13,75.43
1522725283,47.92,24.13,75.43
1522725284,47.92,24.13,75.43
1522725285,47.92,24.13,75.43
1522725286,47.92,24.13,75.43
1522725287,47.92,24.13,75.43
1522725288,47.92,24.13,75.43
1522725289,47.92,24.13,75.43
1522725290,47.92,24.13,75.43
1522725291,47.92,24.13,75.43
1522725292,47.92,24.13,75.43
1522725293,47.92,24.13,75.43
1522725294,47.92,24.13,75.43
1522725295,47.92,24.13,75.43
1522725296,47.92,24.13,75.43
1522725297,47.92,24.13,75.43
1522725298,47.92,24.13,75.43
1522725299,47.92,24.13,75.43
1522725300,47.92,24.13,75.43
1522725301,47.92,24.13,75.43
1522725302,47.92,24.13,75.43
1522725303,47.92,24.13,75.43
1522725304,47.92,24.13,75.43
1522725305,47.92,24.13,75.43
1522725306,47.92,24.13,75.43
1522725307,47.92,24.13,75.43
1522725308,47.92,24.13,75.43
1522725309,47.92,24.13,75.43
1522725310,47.92,24.13,75.43
1522725311,47.92,24.13,75.43
1522725312,47.92,24.13,75.43
1522725313,47.92,24.13,75.43
1522725314,47.92,24.13,75.43
1522725315,47.92,24.13,75.43
1522725316,47.92,24.13,75.43
1522725317,47.92,24.13,75.43
1522725318,47.92,24.13,75.43
1522725319,47.92,24.13,75.43
1522725320,47.92,24.13,75.43
1522725321,47.92,24.13,75.43
1522725322,47.92,24.13,75.43
1522725323,47.92,24.13,75.43
1522725324,47.92,24.13,75.43
1522725325,47.92,24.13,75.43
1522725326,47.92,24.13,75.43
1522725327,47.92,24.13,75.43
1522725328,47.92,24.13,75.43
1522725329,47.92,24.13,75.43
1522725330,47.92,24.13,75.43
1522725331,47.92,24.13,75.43
1522725332,47.92,24.13,75.43
1522725333,47.92,24.13,75.43
1522725334,47.92,24.13,75.43
1522725335,47.92,24.13,75.43
1522725336,47.92,24.13,75.43
1522725337,47.92,24.13,75.43
1522725338,47.92,24.13,75.43
1522725339,47.92,24.13,75.43
1522725340,47.92,24.13,75.43
1522725341,47.92,24.13,75.43
1522725342,47.92,24.13,75.43
1522725343,47.92,24.13,75.43
1522725344,47.92,24.13,75.43
1522725345,47.92,24.13,75.43
1522725346,47.92,24.13,75.43
1522725347,47.92,24.13,75.43
1522725348,47.92,24.13,75.43
1522725349,47.92,24.13,75.43
1522725350,47.92,24.13,75.43
1522725351,47.92,24.13,75.43
1522725352,47.92,24.13,75.43
1522725353,47.92,24.13,75.43
1522725354,47.92,24.13,75.43
1522725355,47.92,24.13,75.43
1522725356,47.92,24.13,75.43
1522725357,47.92,24.13,75.43
1522725358,47.92,24.13,75.43
1522725359,47.92,24.13,75.43
1522725360,47.92,24.13,75.43
1522725361,47.92,24.13,75.43
1522725362,47.92,24.13,75.43
1522725363,47.92,24.13,75.43
1522725364,47.92,24.13,75.43
1522725365,47.92,24.13,75.43
1522725366,47.92,24.13,75.43
1522725367,47.92,24.13,75.43
1522725368,47.92,24.13,75.43
1522725369,47.92,24.13,75.43
1522725370,47.92,24.13,75.43
1522725371,47.92,24.13,75.43
1522725372,47.92,24.13,75.43
1522725373,47.92,24.13,75.43
1522725374,47.92,24.13,75.43
1522725375,47.92,24.13,75.43
1522725376,47.92,24.13,75.43
1522725377,47.92,24.13,75.43
1522725378,47.92,24.13,75.43
1522725379,47.92,24.13,75.43
1522725380,47.92,24.13,75.43
1522725381,47.92,24.13,75.43
1522725382,47.92,24.13,75.43
1522725383,47.92,24.13,75.43
1522725384,47.92,24.13,75.43
1522725385,47.92,24.13,75.43
1522725386,47.92,24.13,75.43
1522725387,47.92,24.13,75.43
1522725388,47.92,24.13,75.43
1522725389,47.92,24.13,75.43
1522725390,47.92,24.13,75.43
1522725391,47.92,24.13,75.43
1522725392,47.92,24.13,75.43
1522725393,47.92,24.13,75.43
1522725394,47.92,24.13,75.43
1522725395,47.92,24.13,75.43
1522725396,47.92,24.13,75.43
1522725397,47.92,24.13,75.43
1522725398,47.92,24.13,75.43
1522725399,47.92,24.13,75.43
1522725400,47.92,24.13,75.43
1522725401,47.92,24.13,75.43
1522725402,47.92,24.13,75.43
1522725403,47.92,24.13,75.43
1522725404,47.92,24.13,75.43
1522725405,47.92,24.13,75.43
1522725406,47.92,24.13,75.43
1522725407,47.92,24.13,75.43
1522725408,47.92,24.13,75.43
1522725409,47.92,24.13,75.43
1522725410,47.92,24.13,75.43
1522725411,47.92,24.13,75.43
1522725412,47.92,24.13,75.43
1522725413,47.92,24.13,75.43
1522725414,47.92,24.13,75.43
1522725415,47.92,24.13,75.43
1522725416,47.92,24.13,75.43
1522725417,47.92,24.13,75.43
1522725418,47.92,23.44,74.19
1522725419,47.92,24.13,75.43
1522725420,47.92,23.44,74.19
1522725421,47.92,23.44,74.19
1522725422,47.92,23.44,74.19
1522725423,47.92,23.44,74.19
1522725424,47.92,24.13,75.43
1522725425,47.92,23.44,74.19
1522725426,47.92,23.44,74.19
1522725427,47.92,23.44,74.19
1522725428,47.92,23.44,74.19
1522725429,47.92,23.44,74.19
1522725430,47.92,23.44,74.19
1522725431,47.92,23.44,74.19
1522725432,47.92,23.44,74.19
1522725433,47.92,23.44,74.19
1522725434,47.92,23.44,74.19
1522725435,47.92,23.44,74.19
1522725436,47.92,23.44,74.19
1522725437,47.92,23.44,74.19
1522725438,47.92,23.44,74.19
1522725439,47.92,23.44,74.19
1522725440,47.92,23.44,74.19
1522725441,47.92,23.44,74.19
1522725442,47.92,23.44,74.19
1522725443,47.92,23.44,74.19
1522725444,47.92,23.44,74.19
1522725445,47.92,23.44,74.19
1522725446,47.92,23.44,74.19
1522725447,47.92,23.44,74.19
1522725448,47.92,23.44,74.19
1522725449,47.92,23.44,74.19
1522725450,47.92,23.44,74.19
1522725451,47.92,23.44,74.19
1522725452,47.92,23.44,74.19
1522725453,47.92,23.44,74.19
1522725454,47.92,23.44,74.19
1522725455,47.92,23.44,74.19
1522725456,47.92,23.44,74.19
1522725457,47.92,23.44,74.19
1522725458,47.92,23.44,74.19
1522725459,47.92,23.44,74.19
1522725460,47.92,23.44,74.19
1522725461,47.92,23.44,74.19
1522725462,47.92,23.44,74.19
1522725463,47.92,23.44,74.19
1522725464,47.92,23.44,74.19
1522725465,47.92,23.44,74.19
1522725466,47.92,23.44,74.19
1522725467,47.92,23.44,74.19
1522725468,47.92,23.44,74.19
1522725469,47.92,23.44,74.19
1522725470,47.92,23.44,74.19
1522725471,47.92,23.44,74.19
1522725472,47.92,23.44,74.19
1522725473,47.92,23.44,74.19
1522725474,47.92,23.44,74.19
1522725475,47.92,23.44,74.19
1522725476,47.92,23.44,74.19
1522725477,47.92,23.44,74.19
1522725478,47.92,23.44,74.19
1522725479,47.92,23.44,74.19
1522725480,47.92,23.44,74.19
1522725481,47.92,23.44,74.19
1522725482,47.92,23.44,74.19
1522725483,47.92,23.44,74.19
1522725484,47.92,23.44,74.19
1522725485,47.92,23.44,74.19
1522725486,47.92,23.44,74.19
1522725487,47.92,23.44,74.19
1522725488,47.92,23.44,74.19
1522725489,47.43,23.44,74.19
1522725490,47.92,23.44,74.19
1522725491,47.43,23.44,74.19
1522725492,47.43,23.44,74.19
1522725493,47.43,23.44,74.19
1522725494,47.43,23.44,74.19
1522725495,47.43,23.44,74.19
1522725496,47.43,23.44,74.19
1522725497,47.43,23.44,74.19
1522725498,47.43,23.44,74.19
1522725499,47.43,23.44,74.19
1522725500,47.43,23.44,74.19
1522725501,47.43,23.44,74.19
1522725502,47.43,23.44,74.19
1522725503,47.43,23.44,74.19
1522725504,47.43,23.44,74.19
1522725505,47.43,23.44,74.19
1522725506,47.43,23.44,74.19
1522725507,47.43,23.44,74.19
1522725508,47.43,23.44,74.19
1522725509,47.43,23.44,74.19
1522725510,47.43,23.44,74.19
1522725511,47.43,23.44,74.19
1522725512,47.43,23.44,74.19
1522725513,47.43,23.44,74.19
1522725514,47.43,23.44,74.19
1522725515,47.43,23.44,74.19
1522725516,47.43,23.44,74.19
1522725517,47.43,23.44,74.19
1522725518,47.43,23.44,74.19
1522725519,47.43,23.44,74.19
1522725520,47.43,23.44,74.19
1522725521,47.43,23.44,74.19
1522725522,47.43,23.44,74.19
1522725523,47.43,23.44,74.19
1522725524,47.43,23.44,74.19
1522725525,47.43,23.44,74.19
1522725526,47.43,23.44,74.19
1522725527,47.43,23.44,74.19
1522725528,47.43,23.44,74.19
1522725529,47.43,23.44,74.19
1522725530,47.43,23.44,74.19
1522725531,47.43,23.44,74.19
1522725532,47.43,23.44,74.19
1522725533,47.43,23.44,74.19
1522725534,47.43,23.44,74.19
1522725535,47.43,23.44,74.19
1522725536,47.43,23.44,74.19
1522725537,47.43,23.44,74.19
1522725538,47.43,23.44,74.19
1522725539,47.43,23.44,74.19
1522725540,47.43,23.44,74.19
1522725541,47.43,23.44,74.19
1522725542,47.43,23.44,74.19
1522725543,47.43,23.44,74.19
1522725544,47.43,23.44,74.19
1522725545,47.43,23.44,74.19
1522725546,47.43,23.44,74.19
1522725547,47.43,23.44,74.19
1522725548,47.43,23.44,74.19
1522725549,47.43,23.44,74.19
1522725550,47.43,23.44,74.19
1522725551,47.43,23.44,74.19
1522725552,47.43,23.44,74.19
1522725553,47.43,23.44,74.19
1522725554,47.43,23.44,74.19
1522725555,47.43,23.44,74.19
1522725556,47.43,23.44,74.19
1522725558,47.43,23.44,74.19
1522725559,47.43,23.44,74.19
1522725560,47.43,23.44,74.19
1522725561,47.43,23.44,74.19
1522725562,47.43,23.44,74.19
1522725563,47.43,23.44,74.19
1522725564,47.43,23.44,74.19
1522725565,47.43,23.44,74.19
1522725566,47.43,23.44,74.19
1522725567,47.43,23.44,74.19
1522725568,47.43,23.44,74.19
1522725569,47.43,23.44,74.19
1522725570,47.43,23.44,74.19
1522725571,47.43,23.44,74.19
1522725572,47.43,23.44,74.19
1522725573,47.43,23.44,74.19
1522725574,47.43,23.44,74.19
1522725575,47.43,23.44,74.19
1522725576,47.43,23.44,74.19
1522725577,47.43,23.44,74.19
1522725578,47.43,23.44,74.19
1522725579,47.43,23.44,74.19
1522725580,47.43,23.44,74.19
1522725581,47.43,23.44,74.19
1522725582,47.43,23.44,74.19
1522725583,47.43,23.44,74.19
1522725584,47.43,23.44,74.19
1522725585,47.43,23.44,74.19
1522725586,47.43,23.44,74.19
1522725587,47.43,23.44,74.19
1522725588,47.43,23.44,74.19
1522725589,47.43,23.44,74.19
1522725590,47.43,23.44,74.19
1522725591,47.43,23.44,74.19
1522725592,47.43,23.44,74.19
1522725593,47.43,23.44,74.19
1522725594,47.43,23.44,74.19
1522725595,47.43,23.44,74.19
1522725596,47.43,23.44,74.19
1522725597,47.43,23.44,74.19
1522725598,47.43,23.44,74.19
1522725599,47.43,23.44,74.19
1522725600,47.43,23.44,74.19
1522725601,47.43,23.44,74.19
1522725602,47.43,23.44,74.19
1522725603,47.43,23.44,74.19
1522725604,47.43,23.44,74.19
1522725605,47.43,23.44,74.19
1522725606,47.43,23.44,74.19
1522725607,47.43,23.44,74.19
1522725608,47.43,23.44,74.19
1522725609,47.43,23.44,74.19
1522725610,47.43,23.44,74.19
1522725611,47.43,23.44,74.19
1522725612,47.43,23.44,74.19
1522725613,47.43,23.44,74.19
1522725614,47.43,23.44,74.19
1522725615,47.43,23.44,74.19
1522725616,47.43,23.44,74.19
1522725617,47.43,23.44,74.19
1522725618,47.43,23.44,74.19
1522725619,47.43,23.44,74.19
1522725620,47.43,23.44,74.19
1522725621,47.43,23.44,74.19
1522725622,47.43,23.44,74.19
1522725623,47.43,23.44,74.19
1522725624,47.43,23.44,74.19
1522725625,47.43,23.44,74.19
1522725626,47.43,23.44,74.19
1522725627,47.43,23.44,74.19
1522725628,47.43,23.44,74.19
1522725629,47.43,23.44,74.19
1522725630,47.43,23.44,74.19
1522725631,47.43,23.44,74.19
1522725632,47.43,23.44,74.19
1522725633,47.43,23.44,74.19
1522725634,47.43,23.44,74.19
1522725635,47.43,23.44,74.19
1522725636,47.43,23.44,74.19
1522725637,47.43,23.44,74.19
1522725638,47.43,23.44,74.19
1522725639,47.43,23.44,74.19
1522725640,47.43,23.44,74.19
1522725641,47.43,23.44,74.19
1522725642,47.43,23.44,74.19
1522725643,47.43,23.44,74.19
1522725644,47.43,23.44,74.19
1522725645,47.43,23.44,74.19
1522725646,47.43,23.44,74.19
1522725647,47.43,23.44,74.19
1522725648,47.43,23.44,74.19
1522725649,47.43,23.44,74.19
1522725650,47.43,23.44,74.19
1522725651,47.43,23.44,74.19
1522725652,47.43,23.44,74.19
1522725653,47.43,23.44,74.19
1522725654,47.43,23.44,74.19
1522725655,47.43,23.44,74.19
1522725656,47.43,23.44,74.19
1522725657,47.43,23.44,74.19
1522725658,47.43,23.44,74.19
1522725659,47.43,23.44,74.19
1522725660,47.43,23.44,74.19
1522725661,47.43,23.44,74.19
1522725662,47.43,23.44,74.19
1522725663,47.43,23.44,74.19
1522725664,47.43,23.44,74.19
1522725665,47.43,23.44,74.19
1522725666,47.43,23.44,74.19
1522725667,47.43,23.44,74.19
1522725668,47.43,23.44,74.19
1522725669,47.43,23.44,74.19
1522725670,47.43,23.44,74.19
1522725671,47.43,23.44,74.19
1522725672,47.43,23.44,74.19
